dish_id,calories,mass,fat,carb,protein
dish_1565109637,172.644882,253,2.610683,17.620319,16.817074
dish_1566414611,105.599998,64,2.304,0,19.84
dish_1567021799,93.81813,76,8.914966,3.059988,1.823886
dish_1559844657,122.110001,167,0.248,29.200001,2.287
dish_1558376874,335.298004,58,28.710001,13.166,12.992001
dish_1562699699,372.112732,217,19.35306,20.778339,26.857891
dish_1558721669,24.25,97,0.291,4.85,1.746
dish_1565638599,368.698364,279,15.76237,23.103624,32.858444
dish_1558640294,42.400002,184,0.368,9.554,1.598
dish_1559149615,124.429993,23,9.66,0.322,8.51
dish_1558640238,22.68,126,0.252,4.914,1.134
dish_1563295400,402.984802,269,24.84903,26.972351,18.609489
dish_1559332795,39.368401,39,3.721487,1.441863,0.531219
dish_1558722707,19.26,107,0.214,4.173,0.963
dish_1560369008,223.801331,146,10.548676,15.552691,15.850163
dish_1559233144,398.063995,198,29.666,3.722,27.729
dish_1563205903,101.239998,122,3.674,1.659,13.6
dish_1558380464,277.488007,48,23.76,10.896,10.752001
dish_1565195362,98.578537,103,2.512195,18.087807,1.004878
dish_1556575386,103.299995,152,6.882,10.618,2.868
dish_1567023262,72.32,64,6.016,3.008,2.048
dish_1560887480,668.084106,374,30.156406,53.686604,43.585083
dish_1564601600,600.798035,434,34.061848,39.35067,36.421764
dish_1561740385,99.374557,139,6.882791,9.440247,1.758757
dish_1563996596,39.599998,90,1.89,3.87,2.88
dish_1558724799,142.669998,352,1.007,34.330002,4.593
dish_1560366963,7.56,42,0.084,1.638,0.378
dish_1563984835,603.979248,461,38.404388,22.673515,42.219002
dish_1560366460,330.740997,255,20.443512,9.966405,27.0408
dish_1562010266,581.033081,284,34.7831,8.110199,55.645042
dish_1560369122,92.058571,183,5.250934,10.457476,2.884234
dish_1566402041,231.919998,446,0.892,3.122,44.600002
dish_1564605293,404.167999,152,14.287999,50.920002,17.024
dish_1565021185,481.503418,296,28.395676,30.147346,26.921808
dish_1558638137,60.839996,117,0.234,16.379999,0.351
dish_1562787983,56.760002,149,1.457,9.663,2.656
dish_1561751958,381.226379,293,19.166792,10.987133,37.790176
dish_1563913741,353.062378,292,14.037527,44.293163,14.324348
dish_1558640748,14.5,58,0.174,2.9,1.044
dish_1562617395,185.899994,125,8.07,20.610001,8.84
dish_1566502472,132.919037,119,7.735376,15.924625,3.416664
dish_1562691000,326.621704,349,17.551828,27.178827,16.56134
dish_1565119739,396.804047,461,15.774881,41.558456,25.650156
dish_1565728453,293.899658,140,11.317793,17.91408,28.208755
dish_1564169298,187.076355,299,7.090506,25.310051,8.460101
dish_1563909951,180.602646,188,15.631252,9.266831,3.663664
dish_1566501041,279.317993,194,20.279001,12.239,14.899
dish_1562008842,355.759705,294,24.022318,17.568413,19.549057
dish_1566414754,755.496277,533,33.023949,28.348515,98.857841
dish_1561575996,290.976196,128,15.850189,17.013613,19.330734
dish_1561578603,180.514832,96,9.961771,7.509113,13.929778
dish_1563567978,118.96312,114,13.726029,3.8764,15.666928
dish_1561576051,367.885284,179,19.007559,22.600353,25.634586
dish_1565638287,357.934662,175,19.853895,6.4788,35.728153
dish_1561753371,221.257736,103,11.171755,10.944118,19.031263
dish_1563393182,35.230003,193,0.432667,6.652667,2.480667
dish_1563389600,451.428009,264,29.046,2.924,44.473999
dish_1568061272,380.394043,415,11.045062,45.304302,25.763874
dish_1562958998,109.093597,104,12.07743,4.164993,13.567006
dish_1560456853,405.703369,501,26.503923,43.402229,35.031845
dish_1561662926,288.335541,213,9.284704,11.059766,39.169025
dish_1560370137,89.644272,104,7.00289,5.694383,2.551919
dish_1558636388,24,96,0.288,4.8,1.728
dish_1558633158,34.849998,85,0.17,8.5,0.765
dish_1564170880,348.557159,230,15.413,22.931355,28.944201
dish_1559678405,552.346069,386,37.108223,14.894657,39.692425
dish_1563564676,50.623695,62,1.979075,5.197519,3.843747
dish_1562086501,195.360001,132,14.52,2.112,13.2
dish_1560453275,92.554443,60,2.703752,1.252969,14.971699
dish_1558725085,54.360001,151,0.151,13.59,0.755
dish_1565799663,314.811707,591,2.991439,34.065559,34.432976
dish_1562700906,59.639149,222,1.697486,9.371578,3.038182
dish_1564086602,130.291,49,4.606,16.415001,5.488
dish_1567024066,228.673996,86,8.084,28.810001,9.632
dish_1558631872,16.02,89,0.178,3.471,0.801
dish_1558722883,15,60,0.18,3,1.08
dish_1565898402,384.799225,229,19.544107,9.462811,39.424374
dish_1567537212,432.506653,238,24.44521,10.818127,39.385643
dish_1563909982,370.793976,318,22.314623,16.470776,27.836025
dish_1562687246,115.4216,61,11.899805,2.317261,0.601127
dish_1562173381,389.39801,113,30.849001,4.746,21.809
dish_1566851677,354.773834,296,12.628245,45.332054,16.523363
dish_1565020895,348.126129,416,10.233284,43.375961,20.961317
dish_1565797645,21,70,0.14,5.32,0.42
dish_1565035746,43.099998,149,0.369,9.01,2.409
dish_1565033189,578.099976,507,22.564999,17.355999,76.664001
dish_1558629878,73.839996,142,0.284,19.879999,0.426
dish_1561575410,16,64,0.192,3.2,1.152
dish_1565724620,473.953308,535,18.355673,38.361485,40.729763
dish_1558719097,19.26,107,0.214,4.173,0.963
dish_1561739760,452.163513,937,5.190096,98.616127,12.599001
dish_1560356337,144.716934,119,3.097618,27.996531,2.047824
dish_1561663580,432.063416,307,9.844143,31.344984,51.432281
dish_1557862345,103.949997,63,2.268,0,19.530001
dish_1561578394,276.044403,185,13.940609,19.464626,17.828014
dish_1562774180,164.083557,181,6.538097,24.856129,3.047
dish_1558458903,115.620003,20,9.9,4.54,4.48
dish_1563309237,49.550003,62,3.589,4.689,0.844
dish_1558641926,80.079994,154,0.308,21.559999,0.462
dish_1562775574,242.477127,387,3.534756,36.081387,17.561642
dish_1562875833,156.146393,143,17.617085,5.866979,18.305403
dish_1567023110,46,40,4.28,2.52,0.32
dish_1559843715,176.140015,334,0.542,44.450001,2.551
dish_1561666875,443.862976,359,17.977985,49.332958,26.684473
dish_1565208562,40.48,92,1.932,3.956,2.944
dish_1564432191,261.028381,220,11.519486,32.141861,9.461219
dish_1560370833,177.003006,99,5.913,27.525,4.287
dish_1563389742,569.417969,556,29.556002,30.394001,48.338997
dish_1563565354,272.315186,193,15.777068,23.045525,20.039701
dish_1558718587,10.25,41,0.123,2.05,0.738
dish_1561576449,77,308,0.924,15.400001,5.544
dish_1559319826,45.029999,79,0.237,11.06,0.553
dish_1561749711,300.077911,228,14.753815,8.951819,30.678497
dish_1566501382,283.529999,330,4,12.261001,47.963997
dish_1565972384,432.243896,706,4.748146,30.064856,57.15366
dish_1562613918,133.659988,207,6.603672,16.706305,4.750154
dish_1562613285,111.744507,84,7.762758,9.66468,2.126515
dish_1559581236,296.926727,212,21.685364,4.042251,19.817259
dish_1565809080,362.740021,485,1.734,21.946001,63.159996
dish_1560360030,193.880005,131,14.41,2.096,13.1
dish_1562008780,180.846405,195,14.93047,9.853951,4.773051
dish_1562963484,100.539413,80,8.570941,5.136471,2.084824
dish_1558722473,149.649994,379,0.837,37.523003,3.156
dish_1567020366,111.459381,203,5.200981,14.576805,5.105492
dish_1558110436,85.629005,69,0.138,20.285999,1.104
dish_1566938059,463.246582,256,18.521538,38.330456,34.050964
dish_1562947503,438.122009,408,20.1,42.709999,21.657999
dish_1562691441,263.870972,232,12.403903,26.727901,12.112195
dish_1562702469,541.730286,529,28.22797,32.923893,39.216187
dish_1567022212,89.110001,197,4.069,13.351,2.332
dish_1564588889,234.494431,346,5.021447,22.387161,24.059095
dish_1562009934,434.914429,369,15.623594,62.24358,12.707417
dish_1561577701,258.637756,263,13.043034,11.03658,24.108046
dish_1567024112,274.075806,116,10.111193,29.513386,15.335
dish_1568314857,295.537689,162,22.199564,10.236863,16.508799
dish_1568318480,1119.280029,587,67.208,9.174999,117.905998
dish_1558459395,208.115997,36,17.82,8.172,8.064
dish_1562689601,20.611706,37,1.046829,2.526829,0.866341
dish_1562775456,50.16,66,0,11.88,0.66
dish_1564516429,178.982971,186,17.829895,9.269392,18.674
dish_1564514997,381.110779,396,25.977457,40.343685,31.071066
dish_1564428515,484.618347,479,25.66441,35.868031,29.964256
dish_1565640812,297.929993,234,5.363,13.052999,47.485001
dish_1558630006,51.75,75,0.15,13.500001,0.525
dish_1557862829,5.52,24,0.096,0.864,0.696
dish_1562690917,69.061707,122,1.301829,14.426828,1.461342
dish_1562871408,271.34198,228,5.825483,44.73642,8.556257
dish_1557937574,5.59,13,0.065,1.196,0.182
dish_1563996251,39.5,158,0.474,7.9,2.844
dish_1565641915,326.76474,190,11.121214,43.051056,13.516641
dish_1558468731,320.325012,440,11.752,17.750999,38.461998
dish_1559841571,18.799999,5,0.335,3.65,0.6
dish_1562170331,263.830017,400,5.293,54.537998,3.476
dish_1558722398,83.719994,161,0.322,22.540001,0.483
dish_1559061752,192.819992,124,13.02,1.488,15.5
dish_1560889008,41.293011,84,0.993819,8.285774,0.746322
dish_1564773826,10.08,56,0.112,2.184,0.504
dish_1563984167,291.679993,608,1.216,14.184,48.288002
dish_1565724588,266.720245,410,12.287975,35.882977,6.973049
dish_1558640039,40.18,98,0.196,9.8,0.882
dish_1562615070,14.471023,50,0.641184,1.676942,0.443896
dish_1562949162,64.919998,12,5.04,0.168,4.44
dish_1563996625,342.701141,215,23.042091,8.849509,26.378635
dish_1563824304,75.800003,122,3.981,10.008,1.621
dish_1558028194,228.050003,172,11.903999,18.01,12.218
dish_1562173742,81.149994,15,6.3,0.21,5.55
dish_1561662358,96.551003,91,2.184,20.02,2.821
dish_1565812116,44.44017,36,4.222879,1.449468,0.863946
dish_1563566939,286.027252,238,6.804595,48.869175,10.508528
dish_1558629444,225.459,39,19.305,8.853,8.736
dish_1562959766,431.126984,307,16.339182,40.705559,29.82984
dish_1558723123,51.988998,49,1.176,10.78,1.519
dish_1561404485,511.373352,349,34.245193,19.275635,34.533295
dish_1560527140,276.665314,138,18.125912,13.435576,14.706437
dish_1562086564,286.809998,287,14.985,25.362,14.44
dish_1560787754,72.639999,68,3.123,8.638,3.017
dish_1563221054,298.877594,170,17.89109,6.509885,26.901321
dish_1563813501,694.123352,414,46.640221,27.803967,40.463898
dish_1563563527,322.90625,302,23.71756,25.659563,25.201244
dish_1558375886,1050.511108,277,84.153,42.757,44.874004
dish_1562871488,321.590912,393,6.790623,52.853836,13.790343
dish_1558636868,46.248001,8,3.96,1.816,1.792
dish_1562963084,375.127289,424,33.556896,26.34886,34.572639
dish_1560975628,348.272644,296,12.463076,32.350925,27.610699
dish_1565107092,313.440002,444,10.176,3.882,44.400002
dish_1561749750,330.527924,315,15.101814,15.041821,32.766495
dish_1558381206,342.388,153,24.582998,17.737,15.674
dish_1559578579,142.579987,78,9.825,4.722,8.895
dish_1566488956,280.888275,489,2.903561,22.376442,35.527023
dish_1564675240,502.878784,886,5.376829,51.516174,55.499733
dish_1559593794,450.561432,380,25.549509,14.105441,40.378578
dish_1558462531,12.960001,72,0.144,2.808,0.648
dish_1558640671,32.299999,95,0.19,7.6,0.76
dish_1563221157,418.152008,352,21.499546,23.968084,33.805244
dish_1568061234,290.692169,358,8.81223,44.044918,10.465634
dish_1567801791,225.472412,111,9.406758,23.573153,11.11602
dish_1558636544,410.451019,71,35.145,16.117001,15.904
dish_1560802092,118.031128,128,3.66739,5.990827,15.151614
dish_1564170141,62.68,133,3.591,7.74,1.235
dish_1563391647,27.390959,22,2.612649,0.914156,0.499757
dish_1558722931,439.356018,76,37.619999,17.251999,17.024
dish_1566333255,515.545227,372,20.582203,43.079132,39.081741
dish_1563207332,288.570007,241,13.714,25.257,14.800001
dish_1563827454,86.570007,248,3.301333,10.737333,6.029334
dish_1563984701,275.200012,172,17.200001,5.16,24.08
dish_1561492687,105.605652,108,8.925008,9.174008,11.047231
dish_1566931217,333.108673,378,29.458878,21.469036,21.408707
dish_1560455263,360.679474,360,11.476776,31.163731,34.337601
dish_1558718088,219.419983,405,2.887,50.610001,5.57
dish_1558725353,40.420002,94,0.282,8.46,3.196
dish_1564690138,190.499496,181,6.844433,24.872919,10.031026
dish_1559934477,25.08,57,1.197,2.451,1.824
dish_1562945803,50.295322,64,2.055645,7.613193,1.103
dish_1561749392,416.778564,210,21.084249,16.09301,38.888771
dish_1563897837,118.470001,304,0.709,29.568001,1.925
dish_1561752509,321.482025,224,16.378078,18.148424,25.445457
dish_1565207865,112.960785,129,5.843282,13.839738,4.252189
dish_1567542813,316.638611,145,10.95192,39.940449,13.850355
dish_1559581356,436.946686,294,31.165363,8.55025,29.397259
dish_1568315001,504.709412,364,30.381466,19.98134,39.580326
dish_1561576794,654.721252,738,28.151423,37.69186,63.457905
dish_1560369080,55.050571,49,5.116934,2.069475,0.990234
dish_1561062171,101.142975,58,4.821342,5.760973,7.957409
dish_1563564828,452.214478,355,25.004564,38.766243,34.570633
dish_1561576916,78.457687,98,6.535353,4.77204,1.684707
dish_1559244546,469.942139,281,13.549142,6.330505,75.774841
dish_1557863104,46,40,4.28,2.52,0.32
dish_1561666761,114.336998,43,4.042,14.405001,4.816
dish_1562614952,548.106018,403,28.563108,18.39809,54.80373
dish_1563568319,604.323303,347,28.784986,53.148632,37.726025
dish_1563218959,267.939667,131,14.862059,4.849844,26.745079
dish_1565810969,4.6,20,0.08,0.72,0.58
dish_1559841781,45.019997,43,0.411,10.49,0.866
dish_1563391959,245.774109,315,24.884579,12.991465,29.050703
dish_1562698239,407.633148,230,16.596676,30.606619,30.144001
dish_1562947020,533.117126,333,40.118572,5.280429,35.67857
dish_1567024224,354.945831,315,12.855191,42.525387,18.173998
dish_1562777566,263.003998,84,3.528,46.619999,10.92
dish_1562691705,412.67688,554,11.57625,51.617321,27.196392
dish_1563466280,357.059998,66,27.719999,0.924,24.42
dish_1566931482,25.48,91,0.364,4.823,2.002
dish_1562096633,288.703217,237,18.21854,16.646711,27.162325
dish_1558115825,42.779999,62,0.124,11.160001,0.434
dish_1564687013,330.840851,224,26.888262,14.725341,32.21138
dish_1565984245,38.34351,78,0.922832,7.693933,0.693013
dish_1562172561,150.799988,290,0.58,2.03,29
dish_1565711358,490.052887,658,11.036756,52.238358,40.309227
dish_1558114145,57.27,83,0.166,14.940001,0.581
dish_1562605411,336.492828,363,18.620287,26.050266,17.566744
dish_1558030910,81.149994,15,6.3,0.21,5.55
dish_1564675193,478.808777,803,5.210829,46.038174,54.254734
dish_1562959570,311.986237,216,22.161678,16.655867,23.844206
dish_1566414291,345.14212,244,14.794408,46.021748,7.035223
dish_1560889061,402.50766,281,22.432436,13.32338,37.306126
dish_1565884833,497.739014,643,12.989,40.578999,49.141998
dish_1562181285,796.922119,324,57.774529,17.129475,51.892128
dish_1566938088,494.496582,381,18.896538,44.580452,36.300964
dish_1561493975,130.851608,106,12.434031,4.267878,2.54384
dish_1561147997,185.180023,133,8.629007,20.639935,7.060393
dish_1566499564,42.549999,37,3.959,2.331,0.296
dish_1565894858,132.839996,27,6.75,17.549999,1.377
dish_1562704665,387.841309,399,17.411558,32.195107,26.037781
dish_1565036890,520.864685,260,23.834845,38.407925,35.657082
dish_1560369294,333.635681,342,28.545227,15.358673,39.330307
dish_1566587714,347.536987,373,12.770625,21.091198,37.732044
dish_1558029324,273.5,250,11.562999,29.648003,12.83
dish_1563216625,171.53511,109,4.269801,2.408296,29.254524
dish_1563568263,119.654999,45,4.23,15.075001,5.04
dish_1560441529,66.419998,152,0.325,16.469999,1.009
dish_1565640528,38.546906,105,1.534471,5.717885,1.893478
dish_1565034605,52.491199,52,4.961983,1.922484,0.708292
dish_1561405912,270.881866,196,11.174254,18.056519,24.140146
dish_1563897981,243.540009,138,18.279999,2.188,16.5
dish_1567107839,174.284485,156,16.46933,11.980703,18.763048
dish_1566849895,112.309998,153,7.341,12.821001,1.31
dish_1559850283,271.707001,47,23.264999,10.669,10.528
dish_1561580628,72.434044,156,4.653638,6.681383,2.701085
dish_1562702892,457.711121,338,36.445198,13.115524,47.457092
dish_1558721931,13.25,53,0.159,2.65,0.954
dish_1564086658,260.852997,230,8.653,38.712002,11.198001
dish_1561404924,31.843937,39,1.244902,3.269407,2.417841
dish_1566934057,66.090729,193,5.083902,4.142439,2.82439
dish_1562947469,392.362,320,19.924,42.094002,12.858
dish_1563555510,193.880005,131,14.41,2.096,13.1
dish_1563476323,686.97113,339,33.461006,38.625374,55.327595
dish_1563477701,179.424591,150,7.053355,9.112096,19.491802
dish_1568316085,378.53714,258,25.866344,7.767013,29.707369
dish_1558640373,105.880005,276,0.552,26.114,2.242
dish_1559751552,227.313004,254,0.639,54.501999,2.885
dish_1560443565,260.679993,475,0.977,65.93,2.971
dish_1566419577,323.704224,210,12.093174,39.939251,14.48315
dish_1566501293,41.900002,56,2.812,4.338,0.538
dish_1558547008,73.919998,96,0.096,16.32,1.92
dish_1562099076,110.181,61,3.761948,14.762364,4.357234
dish_1564170967,400.202118,410,16.147165,32.556522,32.54837
dish_1558030971,17.640001,49,0.049,4.41,0.245
dish_1558640979,59.279999,169,0.359,13.95,1.615
dish_1558719401,51.988998,49,1.176,10.78,1.519
dish_1563295044,241.975372,158,12.167227,25.845209,7.933867
dish_1565797723,202.928879,221,10.543742,21.219322,7.852
dish_1561575908,106.360001,40,3.76,13.400001,4.48
dish_1563909550,310.31958,273,11.850177,44.664116,8.625765
dish_1558114209,30.6,90,0.18,7.2,0.72
dish_1563208439,92.610001,96,4.299,8.009999,6.144
dish_1560453356,389.068359,408,15.162277,20.451496,40.626755
dish_1558723475,22.780001,67,0.134,5.36,0.536
dish_1563826272,645.126465,261,34.261852,44.186893,41.229122
dish_1563305689,30.139999,161,0.351,4.741,4.067
dish_1564691450,542.326721,366,35.475227,28.016935,32.657883
dish_1559668238,290.139984,89,19.58,28.48,2.314
dish_1563305982,273.63089,225,13.750449,14.913705,23.238264
dish_1565021599,206.959991,398,0.796,2.786,39.799999
dish_1561577146,154.23642,99,7.909346,14.019524,7.927969
dish_1558635523,55.899998,43,0.129,12.04,1.161
dish_1562086595,308.602997,324,15.132999,26.694,18.139999
dish_1568319769,356.3573,151,20.433649,32.601284,10.701418
dish_1563391413,227.056778,237,14.303798,6.997268,26.228392
dish_1562010440,247.625168,191,13.528273,15.163752,16.824301
dish_1562690950,109.061714,202,1.381829,24.826828,1.861341
dish_1565987298,211.138992,88,10.094469,16.614517,12.885552
dish_1558461792,331,233,20.195999,34.499001,10.543
dish_1558377105,389.39801,113,30.849001,4.746,21.809
dish_1568061097,146.244995,55,5.17,18.425001,6.16
dish_1564514906,199.266052,178,20.85108,8.858501,25.466618
dish_1558373352,69,100,0.2,18,0.7
dish_1561740411,333.214539,297,24.262791,11.968246,17.558758
dish_1558114523,104.057999,18,8.91,4.086,4.032
dish_1560799558,196.840012,74,7.178,24.42,8.14
dish_1562700568,246.864426,318,21.832207,16.653193,23.56325
dish_1558722434,8.46,47,0.094,1.833,0.423
dish_1558639949,21.76,64,0.128,5.12,0.512
dish_1562787848,416.802032,248,22.151569,30.17654,26.496395
dish_1564686966,153.204697,65,10.102215,2.514239,13.087502
dish_1568314907,481.169434,281,29.956467,15.702341,38.063328
dish_1563294547,430.265656,455,16.907398,71.27211,4.364019
dish_1561578226,119.220253,289,6.628325,13.898274,4.281533
dish_1565724050,84.722847,72,7.981188,3.010693,1.382376
dish_1565035774,57.5,185,0.441,12.25,3.129
dish_1561576680,307.862427,455,9.968476,18.281359,37.214157
dish_1558463562,369.984009,64,31.68,14.528,14.336
dish_1563295334,228.540009,96,17.380001,1.492,15.540001
dish_1566329234,262.625214,457,10.797179,21.224293,23.129114
dish_1562691737,485.67688,700,11.722251,70.597321,27.926394
dish_1558458496,53.130001,77,0.154,13.860001,0.539
dish_1568664931,67.877647,60,6.474706,2.107843,1.279608
